	start	end	weight	mean_relative_abundance
178	Emergencia timonensis	NPNT	10.057787341458853	6.883984256789322e-05
179	Enterobacter asburiae	MET	15.534041461034375	4.4862600665908334e-05
180	Enterobacter soli	FAM13A	9.402207243214281	4.470822883575177e-05
181	Enterococcus gallinarum	MAP2K1	8.852820741068035	1.4526266813165821e-06
182	Eremothecium gossypii	KRAS	15.093902363550763	3.039887984326451e-06
183	Eremothecium gossypii	BRAF	11.541982115468747	3.039887984326451e-06
184	Erythrobacter sp. BLCC-B19	MAP2K1	10.300427845453413	7.235080955260794e-06
185	Exiguobacterium acetylicum	MET	11.31677648673969	5.027584205222502e-05
186	Faecalibacterium prausnitzii	EGFR	13.485908346673943	6.518826549084251e-05
187	Frigidibacter mobilis	MET	21.769264294397637	2.4714685598708764e-05
188	Frigidibacter mobilis	IL10	7.46079779152156	2.4714685598708764e-05
189	Fusarium oxysporum	KRAS	10.872798076843152	2.877091463657242e-05
190	Fusarium venenatum	KRAS	13.224483144004681	1.1766682800367193e-05
191	Fusarium venenatum	BRAF	9.923246846787839	1.1766682800367193e-05
192	Fusarium venenatum	MET	10.8898074247188	1.1766682800367193e-05
193	Fusobacterium gonidiaformans	ERBB2	13.155876659143164	0.00011030533673352081
194	Fusobacterium hominis	MFAP2	6.471298701938785	8.334824059616513e-05
195	Gemella morbillorum	IL17RD	14.229374744549808	0.0012091090336180986
196	Gemmobacter aquarius	KRAS	8.760383111413464	1.138357856267848e-05
197	Gemmobacter aquarius	MET	15.740637136025079	1.138357856267848e-05
198	Geobacillus genomosp. 3	IL17RD	6.348441056543659	0.0002827424831532421
199	Georgenia sp. TF02-10	ADGRG6	15.561284547392289	7.569637119601852e-05
200	Gleimia hominis	TP53	26.586179539086668	6.844301666617571e-06
201	Haemophilus influenzae	CHIA	5.957813350195561	0.010174920055364882
202	Haemophilus influenzae	CHRNB4	14.60478363037747	0.010174920055364882
203	Haemophilus pittmaniae	MFAP2	7.546910313602275	4.732695063804115e-05
204	Human mastadenovirus C	CHRNB4	12.068665751372297	3.7173864473920452e-06
205	Hydrogenophaga sp. NH-16	MET	8.338264701757659	2.2519826616909734e-05
206	Hydrogenophaga sp. NH-16	IL10	7.939296601223962	2.2519826616909734e-05
207	Ilyobacter polytropus	AKT1	5.80165986293878	2.9111669107423266e-05
208	Komagataella phaffii	ADGRG6	18.26048694547522	3.690741917458833e-05
209	Kordia sp. SMS9	FAM13A	10.141991234018793	2.6929586680953758e-06
210	Kordiimonas sp. SCSIO 12610	NPNT	8.044587846019082	2.6097943440056173e-07
211	Kurthia zopfii	AGER	14.118973651949089	2.4312751978211028e-06
212	Labilibaculum antarcticum	BRAF	6.428144096081405	0.00010015898839949228
213	Lachnoanaerobaculum gingivalis	CHRNA3	5.672165853191148	0.0019902868378832116
214	Lactobacillus acidophilus	AGER	14.118973651949089	1.6639218841272778e-06
215	Lactobacillus crispatus	CDKN2A	5.920324295400361	5.071324585556875e-05
216	Lactobacillus helveticus	AGER	7.543502082004013	1.3452257436601776e-06
217	Lactobacillus kefiranofaciens	AGER	11.538974290844608	1.5354811749486143e-06
218	Lactobacillus paragasseri	AGER	11.538974290844608	1.0446658514315071e-05
219	Lactococcus petauri	CHIA	9.839685268825624	4.590138609523556e-06
220	Leishmania mexicana	CHRNA5	9.055938260918538	2.894484021923034e-05
221	Leptolyngbya sp. NIES-3755	MET	22.56725224206344	2.316686736296317e-05
222	Leptolyngbya sp. O-77	TP53	11.3387596220451	1.126920890830046e-06
223	Leptothrix cholodnii	ERBB2	9.4231424239058	4.896582004128848e-05
224	Leuconostoc mesenteroides	AGER	22.122999789140735	5.273402195099156e-06
