	start	end	weight	mean_relative_abundance
764	Human mastadenovirus C	HHIP	7.435615963972458	0.0010737076935995096
765	Bacillus sp. Lzh-5	ADGRG6	19.431048251565283	0.0011964532596557389
766	Bacillus sp. Lzh-5	TP53	16.451148667193983	0.0011964532596557389
767	Bacillus sp. Lzh-5	MYC	13.941572034007867	0.0011964532596557389
768	Campylobacter sp. CFSAN093238	CHRNA3	11.241793303828752	5.686929847934432e-05
769	Streptococcus sp. FDAARGOS_520	MFAP2	18.30618778216749	5.954256591032826e-05
770	Salmonella sp. SJTUF14178	CHRNB4	16.115635087382195	0.00038666016566583667
771	Actinoplanes sp. SE50/110	NRG1	10.938492186418502	1.4326306406461438e-05
772	Streptomyces sp. RLB3-5	CHRNA3	8.841247710656283	0.00018490483305521618
773	Streptomyces sp. S1A1-8	RET	20.679347996955535	0.00013370932394858153
774	Bacillus sp. FJAT-14266	MAP2K1	9.69638725337333	0.0005162189987138225
775	[Brevibacterium] flavum	MET	11.241793303828752	0.0010616046236535165
